Region_0,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16
-0.3332218714293644,0.07976293272348171,1.306970764890007,-0.7068653513586234,0.5975307005024998,-0.4125574333819724,-0.7230732140753199,0.18089994029472928,-0.8284241371270296,1.9112398473871048,-1.0000702377625865,-0.5571097737718657,2.1606590179772245,0.8582747494356464,1.0725787337596804,0.011242408753826559,-0.06583540608551637
-0.10058370943738731,-0.2545943585162493,1.2568832488737485,1.2007823512381375,0.04981185145473552,0.5614483702673615,-0.5568937196921285,-0.7874822317463503,-0.18671777982776674,-2.727395465682382,0.3876311579090726,1.202976961204984,0.48060903858825144,2.4854670031924986,1.4349393331398945,1.178653899149964,1.1614708631257544
-0.8359642773405334,-0.22041847862847383,2.5926746450760536,0.3511275936130983,0.03319950499689412,0.40945579053502573,1.4265412464819647,1.6534554905486818,-2.1520150814070913,-3.4470867570283827,0.09090650399687694,1.1429327508838025,1.6560581074132938,1.4650350006333013,-0.7560782675137797,-0.1252434733680197,-0.377992649620648
-2.338843535637054,-1.947393760615309,2.4415344974551383,1.611015936771293,1.3093449389659364,2.392263354279368,2.7841284260173738,2.8544793108338173,-0.7724366760647923,-3.3226727733787125,-0.5487635283860297,1.7205988066539446,0.46662058985872995,-0.7783370692888464,-0.036045347831305835,-1.327170096776771,-1.354832328329888
-3.295009435025159,-2.9496067054491664,-0.9246657639077787,2.2112612854258824,-0.8579853989614639,0.713035862600552,1.1198038369637755,0.49149903362017117,2.269643097367451,-1.8768088333008932,-0.17447181850291849,1.04826283678813,-0.6601204655505991,-0.6225089571075206,-1.0412317668107447,-1.4350906635331129,-0.43017812389796695
-1.1788140803866642,-0.4901029468443908,-0.8873147006713912,1.0495315174910531,-1.6142316549563038,-0.3332399180584319,0.3773029046003607,-0.21411356446853005,0.2700278801246726,-0.5775334534483143,-0.1590651500648691,-0.6446243291941886,-0.026068938286455484,-0.6813799857271137,0.21612494267018315,0.4300995953696808,1.1548792772598546
-1.6535481306839273,-1.0387512132976175,-1.293943742967358,0.22350909327061771,-2.0552765293676774,-0.9801859430426055,-1.0139164162223044,0.08166040939192874,-0.3432978479186743,1.460885558330743,-0.9364510093909325,-2.749134112386323,1.3113070211941091,-1.5007485786486903,-1.2181602397941471,1.6672852049491158,1.8187498793935035
-0.5767831371949269,-0.004615818970768004,0.013345198057130121,-0.43531893977460784,-0.24822421709803874,0.795154942756092,0.2484543126500348,-0.10116124090735154,-0.46670165203303354,-1.4099032267665557,0.41498103957327026,0.8606130138697167,-0.292524343784969,-0.7757692743626433,0.6566234033783239,0.7523361603282741,0.9058045364470204
0.26737852297942305,0.34478553059486167,0.3350693864588111,-1.2418301370985503,-0.291370154518272,-0.04395283290614355,-1.3434293589690116,-1.0754315906804208,1.1767215507916546,1.4455093752093588,1.2935360123048931,-0.4572997079833956,0.1405291374717738,-1.1117721995741905,0.14345574662855717,1.8117402717405977,1.1620732826440787
0.6805801192756091,0.005137957391132192,1.6991550462121094,-1.047034799770266,-1.056501433026817,0.533785538173256,0.005734194068868755,-0.9796168498685519,-0.8653664766782512,0.6581304885121436,-0.45970952611495514,-0.6775975689609515,-1.2080741684817946,-1.6556214892649876,0.06907694519408017,1.660566961839406,-0.038486713360980654
