Region_0,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16
-0.5158174047965408,-3.8012601387189706,4.733060480584658,-2.0004933779403777,0.6909921230662576,3.1323606951885146,1.229728142505559,0.7184549210505142,-3.1174277781170847,2.750323349090777,0.0976513883457558,2.115360182890953,3.3624630306902565,-2.5420259804492527,-0.4359852222433281,0.9063907494049565,-0.7462384240438893
-0.6798769347660963,-1.2679462319623602,0.14958440265928225,-1.4372966676680048,0.3602878362809676,0.2902594133125319,-1.2641333998126418,-0.10060455161240567,-0.9908544587147691,0.4751447326050379,1.8807298861658241,1.374816588377992,1.9864195301501475,-1.4173920921658463,0.9804774661159233,2.0201869981762997,0.0004641454051410467
1.1094877391567237,1.615178890952316,0.5157088457909698,0.37194112578794597,1.936703486535839,-0.26420042724592413,-0.5142048202260113,-1.7695006199268852,0.49913048590178827,1.1132166002775719,1.64671577749591,-0.8717227065822563,0.7997971739791514,1.0402785744783256,0.7845201414879188,2.4496776948667662,-0.0388132680911134
0.1678325859418546,0.6469224189467501,0.09037113021190397,-1.6720866899075675,-0.4289260363692348,0.11705499180302295,-1.26265338864624,-0.5052551016410198,0.2775000847646917,-1.5654185270079215,-1.2836555400246357,0.28035678079020293,-0.03446508608773327,-0.860661999221807,0.45795767864402515,1.6109549018781826,0.3205064045584248
-0.15434802988402727,-1.034766900797208,-1.0682508123955774,-0.24166271705207973,-0.8203511566404896,-0.03590865624824996,-1.1901427459617775,-0.330475922227658,0.23561801034496202,0.1004067345486607,1.9581073239882325,1.3577515120725527,1.5768070492438369,-1.6955569317620707,1.1864891952778585,2.915281651648777,-0.2532013225322365
0.6561067201212617,-0.8357775431172852,0.0741724202414207,-1.5120772601801005,0.236816809006229,1.2065636682256387,-1.0135523597409783,-0.49407214866680554,0.5035513298676652,1.8065365038162249,2.0456514748419177,-0.5134346635317627,1.4287239618932468,-1.466709140220322,0.99590317068337,1.9986037494655815,0.6667645192384718
-0.07246322983283206,-0.8167615852553953,-0.20136760065104053,-0.32822119935510763,-1.1078487729682893,-1.0888279229744064,0.1541995669482041,-0.7887580152864926,-0.4067751891715479,0.2758397616454725,-1.1841968399027996,-0.848674507686241,1.2011614857666923,-1.8444563230840005,-1.2273373982636377,-0.9444558983108579,-0.30065205275372037
-0.8462962555355631,-0.06146792035394606,-0.2924008486125136,1.350915703525668,-0.6718382682197925,-0.1999468857841767,1.2934374916440732,-0.9335401096875078,0.7336071057506848,1.7221811852099225,1.6120872130110453,-0.8401557979197388,1.1684466136811569,-0.8923314453363412,-0.6580165424510956,-0.6284685790162698,1.3685869885866786
0.19173976943900217,1.2669984809522026,-1.7334542336033525,1.6958508418896168,0.8918414143444382,-2.4449896449225563,0.7755446195465527,0.4509231210878271,0.06449008970638137,-0.5160360526928415,-1.9060233835048475,-2.0539256197861975,-0.21255176103807302,2.1397011436906053,0.025743132885355423,-0.9070866242631671,0.6098532738601655
1.271257529569744,0.7232422921239491,1.35337438962017,0.562699035861249,1.6035303568558499,1.734242573426801,-1.2142125271310051,-2.617102584872132,0.8345658482802661,0.861505005879892,-0.7439431872162466,-0.7427599959047054,-1.304059674325513,0.21767905280722943,0.7068948446957586,-0.16622041008731303,-0.48694888260131397
1.3756637929204714,1.0693497570310768,0.10009693083593357,-0.510434828345818,1.9785657062656874,1.046899210617869,-1.0357677560186729,-1.5074857839762474,1.9082198069769778,0.5312908503380278,-0.41111748410939625,0.6459186140159618,-0.21247981523190382,-1.0559902044009284,0.28689764030342707,0.9887203557804745,-0.6958645332973953
0.7566213828151385,-1.3359829028740708,1.3990971879814307,-0.4770289424335388,1.8939014361457767,0.5724183902927009,0.5135976212621007,-1.2612190545995439,-0.5130876610565062,-1.2711265982249307,-2.0010103061423186,0.5002964978608275,0.17823378898105127,-0.7804287091559141,-0.1107226033387796,0.753436357897306,-0.09260719555233336
0.6180192142860557,-0.47902051934891127,1.4165223740373338,-0.3775270002678634,2.798793255474528,2.1695504104358587,1.126043791979084,-0.8929569425321312,-1.720360808358178,1.7255754272659103,0.6071000441451637,0.3542233220281393,-1.8226489764147638,-0.956808804567507,0.2041544506604978,-0.5010388196003557,-1.068733324255039
1.3263130620286883,0.2938284746969308,0.460255789610735,-0.45577314301057836,2.0497620353655472,1.3646037819829226,-0.07946167682868294,-0.7248080853509542,0.34948421279716935,-0.010094016273841586,-0.8476025889849789,0.1242312180399377,-1.5814642603305105,0.952818621585596,-1.1036699614274363,-2.7185948930922494,-1.763021890818631
0.04436521173491723,-0.2709406520348974,0.0008244185953637506,-0.32469609314080444,-0.23318737820539706,0.3338947128640246,0.5098730865609499,0.24652151184896132,-0.21490009739211782,-0.0362118153726545,-2.001016292364976,-0.05610233913322694,-0.7434705955884732,0.013600747648886736,-2.5807292841037923,-2.8636472736617105,-0.881310043305891
