Region_0,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6,Region_7,Region_8,Region_9,Region_10,Region_11,Region_12,Region_13,Region_14,Region_15,Region_16
-0.2561085146680659,1.0931773087716927,1.1966676600740944,-1.0639210546189197,1.6813250281416945,1.7698682228007252,-1.0896664490712087,1.2085405433422212,-0.8718602473386873,-0.014924702132675894,1.6251464968755933,2.103958871186485,2.256029714536092,-0.4080079700795857,-0.21569888260621678,0.30247152741701844,-0.7989104441613161
-3.3638066044381074,-2.2569265773568037,1.104354688754985,-1.037692688120518,-0.5011832389887213,0.022519226276975925,-0.945615963371442,0.6305693135419962,-0.46628487920969147,-0.6543699494561924,1.1700819388135035,0.883215716919486,2.6148500543504136,-0.4438735030873491,0.308604323960131,0.18314849547326367,0.10532125122770665
-0.8280158600185391,-2.1059922900526398,-0.7248692777841365,-0.2957187942819467,-1.25035990752536,-1.0188584185005214,-1.6151844955470187,0.3537583148815196,-0.11001784462492768,0.6998520538251625,-0.8306487400555778,-0.23023553835440405,0.6151697101687919,0.2618830231646963,-0.008552945677778177,-0.5264257069337354,0.5250575693555917
-1.3359750675587057,-1.787133336592647,0.10785699650298605,-0.260529228988975,-0.43556214968790047,0.8030276909438909,0.8555945054735662,1.0592923548200595,-0.16340415873646763,-0.13656979728431856,-0.7190449232535365,-0.19292972388675803,0.42402894148094583,-0.10489802212308252,0.11949804097290814,0.36511316782527176,0.6536845742454506
-1.078934398237802,-0.49882752697467525,-0.7400616529823737,-0.16326346700214434,-1.2096132373932533,-0.9245490705458984,-0.6140462043153524,-0.17836424095483283,0.8660289847628352,-1.310184652521507,-1.4415651400706355,-0.6904029385639098,0.23581784017242413,-0.638770419797084,-0.1864263130388959,-0.06963421003995036,-0.5540124740492401
-0.8008803818412633,-0.3479553000970732,1.1037472134824804,-0.11280536931743794,0.14839524293703127,0.7812518146150556,-0.025822985400108734,-0.16827328516577308,0.23556058915494602,-0.18456625100113316,-0.9972782737264146,-0.1876930172589688,0.1670349316742472,-0.9336741029910393,-0.716838748406228,0.258741684813964,0.5166223743796009
-0.7806975520779283,0.6523423079121385,0.15401290755019895,0.7546353783508541,-0.14995397332601854,-0.45195034588321087,-0.6158874932004655,-0.045544921691288626,0.30960789054739524,0.49964922968672326,-1.3317897812730717,-0.7121177612251819,-1.0827521565905194,0.6950515193936732,-0.3203757329348937,-0.40076115796825207,0.42709097095109655
-1.9364665497973146,1.28607058557076,0.39358600535317706,0.7079040728292162,0.6111826828641568,-1.0699551264957599,0.12961842050011663,0.215796470970058,-0.3537559406448533,-0.9085776796390409,1.4102319770708809,-0.9693972630769059,-0.32487463470718947,1.4121641641602805,0.7684907035358982,0.2192867095584329,0.2285923154316445
0.31272144921559486,0.8934657225789141,-0.7785996202545279,0.0036362920843740804,0.27485058136861995,-0.7951354928763293,-0.9949309207737678,-0.45686310310886874,0.005925556589026644,0.4955196529488356,0.2172253764338715,-0.2425860069192942,-1.124981139552102,0.21753786497752423,0.8701652872670359,0.012226326500653311,0.7684298529818103
0.24283288823668567,-0.8065908316275409,0.14478966688712264,-0.5252698804970675,0.675040388314792,-0.5689114822529385,-0.48068193142822374,-0.03133223909681368,-1.0719724160619368,-0.6741134733764893,-0.31395204795867276,-1.3031417514608652,-0.9077847475853837,0.8532765068929886,0.4460476147083872,0.8851106923310209,0.8812498370844147
